Date,Longitude,Latitude,Temp,P_sal,Temp_in_eq,Press_eq,xH2OEquilSamp,xCO2_dryWater,pCO2_eqT,pCO2,fCO2,QC Flag,QC Message
2018-08-30 12:25:23,3.243,58.572,15.864,35.000,16.070,1020.730,NaN,330.410,327.472,324.631,323.465,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:26:56,3.231,58.575,15.781,35.000,15.990,1020.880,NaN,329.580,326.731,323.855,322.691,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:28:30,3.219,58.578,15.716,35.000,15.900,1020.790,NaN,328.680,325.846,323.320,322.156,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:30:02,3.208,58.580,15.677,35.000,15.860,1020.780,NaN,328.720,325.899,323.386,322.221,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:31:35,3.196,58.583,15.712,35.000,15.860,1020.740,NaN,328.860,326.026,323.991,322.825,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:34:40,3.173,58.588,15.741,35.000,15.900,1020.790,NaN,329.320,326.485,324.297,323.130,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:36:13,3.162,58.591,15.722,35.000,15.890,1021.030,NaN,329.520,326.766,324.452,323.285,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:37:45,3.150,58.593,15.667,35.000,15.870,1020.930,NaN,329.420,326.644,323.851,322.685,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:40:50,3.128,58.598,15.426,35.000,15.640,1020.840,NaN,330.250,327.523,324.572,323.400,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:42:23,3.116,58.601,15.406,35.000,15.590,1020.970,NaN,334.570,331.861,329.288,328.099,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:43:56,3.105,58.603,15.391,35.000,15.570,1021.040,NaN,338.250,335.536,333.005,331.802,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:45:30,3.093,58.606,15.387,35.000,15.570,1021.090,NaN,340.250,337.535,334.932,333.721,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:47:02,3.082,58.608,15.358,35.000,15.550,1021.100,NaN,341.490,338.775,336.034,334.820,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:48:35,3.071,58.611,15.320,35.000,15.510,1020.990,NaN,341.510,338.774,336.062,334.847,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:50:07,3.059,58.614,15.286,35.000,15.470,1021.050,NaN,340.610,337.919,335.300,334.086,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:51:40,3.048,58.616,15.283,35.000,15.450,1021.000,NaN,339.080,336.397,334.029,332.820,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:53:34,3.034,58.619,15.293,35.000,15.450,1020.990,NaN,337.430,334.762,332.546,331.342,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:55:06,3.023,58.622,15.287,35.000,15.460,1021.030,NaN,336.680,334.030,331.595,330.395,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-30 12:56:39,3.012,58.624,15.279,35.000,15.450,1020.980,NaN,336.010,333.355,330.953,329.755,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
